type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,Cal_Capacity,CE,Cycle
discharge,[2008.       4.      22.      20.      26.      18.921],24,7,89,5826,05826.csv,1.8628211117905844,,,1.8863367946035008,93.70767651415342,32
discharge,[2.0080e+03 4.0000e+00 2.3000e+01 1.0000e+00 1.8000e+01 1.1796e+01],24,7,93,5830,05830.csv,1.852085039652352,,,1.8758429087993573,93.8652959990279,33
discharge,[2008.       4.      23.       6.      18.      19.921],24,7,97,5834,05834.csv,1.8469504648208708,,,1.8707208302639657,93.87513857270653,34
discharge,[2.008e+03 4.000e+00 2.300e+01 1.100e+01 8.000e+00 3.120e-01],24,7,101,5838,05838.csv,1.836828431169018,,,1.8608224798027775,94.1581961180366,35
discharge,[2008.       4.      23.      16.       6.      25.171],24,7,105,5842,05842.csv,1.8371619619672275,,,1.8608656051435184,94.30163565881115,36
discharge,[2.0080e+03 4.0000e+00 2.3000e+01 2.1000e+01 2.0000e+00 5.8296e+01],24,7,109,5846,05846.csv,1.8316722583718854,,,1.8555623063440112,93.83628893581798,37
discharge,[2.008e+03 4.000e+00 2.400e+01 1.000e+00 5.100e+01 3.389e+01],24,7,113,5850,05850.csv,1.8211470951317783,,,1.844887182850918,93.80731670995456,38
discharge,[2.008e+03 4.000e+00 2.400e+01 6.000e+00 5.000e+01 3.100e-02],24,7,117,5854,05854.csv,1.816506091511515,,,1.8403086903230335,94.07566066031129,39
discharge,[2008.       4.      24.      11.      49.      24.281],24,7,121,5858,05858.csv,1.8113815601504555,,,1.8347126083142409,94.36630812494458,40
discharge,[2008.       4.      24.      16.      45.      56.015],24,7,125,5862,05862.csv,1.8116056333939583,,,1.83507500016651,94.27246544179204,41
discharge,[2008.       4.      24.      21.      38.      11.078],24,7,129,5866,05866.csv,1.8060548955557403,,,1.8295126225624605,94.29089587848787,42
discharge,[2008.       4.      25.      12.       3.      44.093],24,7,133,5870,05870.csv,1.8132041826994056,,,1.8279015229531348,94.66420871931166,43
discharge,[2008.       4.      25.      20.       3.      55.921],24,7,135,5872,05872.csv,1.8062641938283535,,,1.8296507270037663,93.81146791678651,44
discharge,[2.0080e+03 4.0000e+00 2.6000e+01 1.0000e+00 4.0000e+00 3.5718e+01],24,7,139,5876,05876.csv,1.7958310249900458,,,1.819148004897727,93.69148179645642,45
discharge,[2008.      4.     26.      5.     57.     35.14],24,7,143,5880,05880.csv,1.7858852600390451,,,1.80923191936,93.78777933468953,46
discharge,[2008.       4.      26.      10.      58.      25.843],24,7,147,5884,05884.csv,1.7803268604502753,,,1.8035060665546006,96.32687854987465,47
discharge,[2008.       4.      29.      12.      15.      56.953],24,7,149,5886,05886.csv,1.8150756899575577,,,1.839022101230493,96.71083485744408,48
discharge,[2008.       4.      29.      17.       5.      27.781],24,7,153,5890,05890.csv,1.8157025154845838,,,1.839203852423533,93.16447376068425,49
discharge,[2008.      4.     29.     22.      0.      4.75],24,7,157,5894,05894.csv,1.8002432178056673,,,1.8238215454003774,93.46535372309394,50
discharge,[2.0080e+03 4.0000e+00 3.0000e+01 2.0000e+00 4.3000e+01 5.5312e+01],24,7,161,5898,05898.csv,1.7904476205609308,,,1.8138099537535612,93.62503313652726,51
discharge,[2008.       4.      30.       7.      41.      42.578],24,7,165,5902,05902.csv,1.780343032300132,,,1.8039222144444442,93.87608580520148,52
discharge,[2008.       4.      30.      12.      28.      49.265],24,7,169,5906,05906.csv,1.775328769596812,,,1.7986627110639923,94.12970499579217,53
discharge,[2008.      4.     30.     17.     20.     16.14],24,7,173,5910,05910.csv,1.7702629734732853,,,1.7937058330334286,93.85454061976588,54
discharge,[2008.       4.      30.      22.      14.      54.062],24,7,177,5914,05914.csv,1.760081061854204,,,1.783779738810664,93.891157065508,55
discharge,[2.008e+03 5.000e+00 1.000e+00 3.000e+00 1.500e+01 3.314e+01],24,7,181,5918,05918.csv,1.749647593537689,,,1.7787757829494075,94.32353725706147,56
discharge,[2.008e+03 5.000e+00 1.000e+00 8.000e+00 1.600e+01 3.343e+00],24,7,185,5922,05922.csv,1.749650075059311,,,1.7733200710860628,94.09153575259444,57
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 1.3000e+01 1.4000e+01 2.4875e+01],24,7,189,5926,05926.csv,1.745028739214683,,,1.7688719207642902,94.20151725114354,58
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 1.8000e+01 1.1000e+01 1.0984e+01],24,7,193,5930,05930.csv,1.7396457455286727,,,1.7633055800260868,94.12882715967324,59
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 2.3000e+01 1.0000e+01 1.5265e+01],24,7,197,5934,05934.csv,1.7285642277717963,,,1.7579266305346226,93.93898990871733,60
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 3.0000e+00 5.3000e+01 3.4765e+01],24,7,201,5938,05938.csv,1.723900324588418,,,1.7482928554227404,93.82575397250137,61
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 8.0000e+00 4.4000e+01 4.0859e+01],24,7,205,5942,05942.csv,1.7139788776485192,,,1.7434981461025265,94.13879676614197,62
discharge,[2.008e+03 5.000e+00 2.000e+00 1.300e+01 4.300e+01 5.093e+00],24,7,209,5946,05946.csv,1.7139701997004613,,,1.7381455819191034,94.24099812249143,63
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 1.9000e+01 7.0000e+00 4.8359e+01],24,7,213,5950,05950.csv,1.7036521173638766,,,1.733437038571196,94.29245627042653,64
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 2.3000e+01 2.4000e+01 1.7687e+01],24,7,215,5952,05952.csv,1.7040137474382486,,,1.7283358477437243,93.82322181295699,65
discharge,[2008.       5.       3.       4.      13.       8.609],24,7,219,5956,05956.csv,1.6935716157343033,,,1.7181169426323526,93.89841096532213,66
discharge,[2008.       5.       3.       9.      10.      19.812],24,7,223,5960,05960.csv,1.6876577363877656,,,1.7126477078236642,94.21727725328635,67
discharge,[2008.       5.       3.      14.       4.      34.187],24,7,227,5964,05964.csv,1.6830744356583152,,,1.707724671301282,94.25005348409951,68
discharge,[2008.       5.       3.      18.      58.      13.468],24,7,231,5968,05968.csv,1.6779270142025482,,,1.7025875241630506,94.26622594984548,69
discharge,[2008.       5.       3.      23.      42.      30.093],24,7,235,5972,05972.csv,1.6732060275966172,,,1.6977737175232412,94.16754274504477,70
discharge,[2008    5    4    4   41   40],24,7,239,5976,05976.csv,1.6674367208253988,,,1.6920957361984128,94.2610968260409,71
discharge,[2008.       5.       4.       9.      40.      11.906],24,7,243,5980,05980.csv,1.6622662630667526,,,1.6870328667807537,94.25980810107252,72
discharge,[2008.       5.       4.      14.      38.      13.359],24,7,247,5984,05984.csv,1.6574243065763063,,,1.6822686351064677,94.3437180538793,73
discharge,[2008.      5.      4.     19.     37.      7.89],24,7,251,5988,05988.csv,1.652538684928734,,,1.677302412986527,94.32278730469825,74
discharge,[2008.       5.       5.       0.      35.      53.968],24,7,255,5992,05992.csv,1.6472174627573322,,,1.6719108873293294,94.22931676484752,75
discharge,[2008.       5.       5.       5.      28.      13.937],24,7,259,5996,05996.csv,1.6364136810898071,,,1.6668199267183847,94.60467331148044,76
discharge,[2008.     5.     5.    11.    41.    31.5],24,7,263,6000,06000.csv,1.6362554312048496,,,1.6665780820046712,95.18930565829832,77
discharge,[2008.       5.       5.      20.      40.       8.562],24,7,265,6002,06002.csv,1.641119179218384,,,1.671349654671338,94.69830956744474,78
discharge,[2.0080e+03 5.0000e+00 6.0000e+00 1.0000e+00 3.8000e+01 4.6265e+01],24,7,269,6006,06006.csv,1.6315700789656966,,,1.656645012665995,93.81446720818631,79
discharge,[2008.       5.       6.       6.      37.       6.296],24,7,273,6010,06010.csv,1.621213282987236,,,1.6517787194565656,94.37076059687976,80
discharge,[2008.       5.       6.      11.      25.      21.031],24,7,277,6014,06014.csv,1.6164273214762122,,,1.646935687340404,94.46560193169643,81
discharge,[2008.       5.       6.      16.      23.      36.296],24,7,281,6018,06018.csv,1.615823510161921,,,1.6461621797050505,94.68975729177482,82
discharge,[2008.       5.       6.      21.      21.      49.265],24,7,285,6022,06022.csv,1.61672418029789,,,1.6417926564066192,94.36494008545988,83
discharge,[2.0080e+03 5.0000e+00 7.0000e+00 2.0000e+00 1.7000e+01 2.5156e+01],24,7,289,6026,06026.csv,1.6108655863730026,,,1.6361028965087812,94.33969210682756,84
discharge,[2008.       5.       7.       7.       4.       2.109],24,7,293,6030,06030.csv,1.6006603374309376,,,1.6310688320290516,94.23854675303093,85
discharge,[2.0080e+03 5.0000e+00 7.0000e+00 1.2000e+01 1.0000e+00 4.9906e+01],24,7,297,6034,06034.csv,1.5959174487005663,,,1.6260353143212338,94.52019183217696,86
discharge,[2008.       5.       7.      16.      59.      29.937],24,7,301,6038,06038.csv,1.5962179519462243,,,1.6211724450797542,94.73012836887035,87
discharge,[2008.       5.       7.      21.      56.       9.656],24,7,305,6042,06042.csv,1.5958065114633972,,,1.6210484249202453,95.02426939557064,88
discharge,[2.0080e+03 5.0000e+00 8.0000e+00 2.0000e+00 5.3000e+01 4.9937e+01],24,7,309,6046,06046.csv,1.5906507821480704,,,1.6211171115295726,99.2880585119422,89
discharge,[2008.       5.       9.      20.      28.       9.734],24,7,315,6052,06052.csv,1.6259938279733204,,,1.6554939599876732,95.5802680108253,90
discharge,[2.008e+03 5.000e+00 1.000e+01 1.000e+00 2.100e+01 5.650e+01],24,7,319,6056,06056.csv,1.6157433862812898,,,1.645459219779133,94.35288672187633,91
discharge,[2008    5   10    6   18   12],24,7,323,6060,06060.csv,1.6056626764846538,,,1.6356365117227318,94.46876223425804,92
discharge,[2008.       5.      10.      11.      16.       4.843],24,7,327,6064,06064.csv,1.5949746921524348,,,1.6251207828761076,94.50093855038021,93
discharge,[2008.       5.      10.      16.      11.      56.109],24,7,331,6068,06068.csv,1.5904102438871945,,,1.620527532816923,94.73501824754689,94
discharge,[2008.       5.      10.      21.       7.      54.625],24,7,335,6072,06072.csv,1.5853517062988178,,,1.6155184237235936,94.774737235061,95
discharge,[2.0080e+03 5.0000e+00 1.1000e+01 2.0000e+00 5.0000e+00 2.1796e+01],24,7,339,6076,06076.csv,1.5799737147242376,,,1.6102175836879284,94.81676748892296,96
discharge,[2008.       5.      11.       6.      55.      27.734],24,7,343,6080,06080.csv,1.5752185465278068,,,1.6053805083849326,94.69594545203964,97
discharge,[2008.       5.      11.      11.      52.      47.187],24,7,347,6084,06084.csv,1.569798484648868,,,1.600173558488613,94.84501555517669,98
discharge,[2008.       5.      11.      16.      49.      58.921],24,7,351,6088,06088.csv,1.5702565375950357,,,1.5953583544254657,94.81487200621656,99
discharge,[2008.       5.      11.      21.      47.      12.843],24,7,355,6092,06092.csv,1.565249873909438,,,1.5953034682692973,95.13302508880307,100
discharge,[2.0080e+03 5.0000e+00 1.2000e+01 2.0000e+00 3.6000e+01 5.8921e+01],24,7,359,6096,06096.csv,1.559633933561147,,,1.5899635709800348,94.73158065904848,101
discharge,[2008.       5.      12.      12.      56.      34.781],24,7,363,6100,06100.csv,1.5649820533392105,,,1.595162602284527,95.4969454481484,102
discharge,[2008.       5.      12.      18.      59.      59.453],24,7,366,6103,06103.csv,1.57497949984227,,,1.604910735767771,95.4500920120953,103
discharge,[2008.       5.      12.      23.      53.      17.609],24,7,370,6107,06107.csv,1.5652811168780458,,,1.5949252446270865,94.45316231389099,104
discharge,[2008.       5.      13.       4.      35.      25.359],24,7,374,6111,06111.csv,1.559755497470126,,,1.5844553837558342,94.33036137625517,105
discharge,[2008.       5.      13.       9.      24.       4.718],24,7,378,6115,06115.csv,1.549897685670499,,,1.579192116886076,95.52993343901113,106
discharge,[2008.       5.      13.      14.      20.      24.937],24,7,382,6119,06119.csv,1.5438771531345021,,,1.574062319815688,94.72420169500309,107
discharge,[2008.       5.      13.      19.       4.      20.531],24,7,386,6123,06123.csv,1.5450187488690073,,,1.574750762893095,95.1010079321233,108
discharge,[2008.       5.      13.      23.      59.      26.015],24,7,390,6127,06127.csv,1.5445940154102908,,,1.5693739308236943,94.95103153522821,109
discharge,[2008.       5.      14.       4.      55.      57.453],24,7,394,6131,06131.csv,1.5343086721758876,,,1.564502879746835,94.9800466398487,110
discharge,[2008.       5.      14.       9.      52.      22.062],24,7,398,6135,06135.csv,1.5287603942958483,,,1.559021580048148,94.99173346098844,111
discharge,[2008.       5.      14.      14.      35.      22.515],24,7,402,6139,06139.csv,1.5289260249179843,,,1.559013148469841,95.01022476131247,112
discharge,[2008.      5.     14.     19.     31.     39.39],24,7,406,6143,06143.csv,1.529091650133123,,,1.5590468866821867,95.36587217962615,113
discharge,[2008.       5.      15.       0.      27.      55.625],24,7,410,6147,06147.csv,1.5239059324661248,,,1.55396164216242,95.00757264532741,114
discharge,[2008.      5.     15.      5.     24.      4.89],24,7,414,6151,06151.csv,1.5186675419100615,,,1.5488020172609156,94.95680318833416,115
discharge,[2008.       5.      15.      10.      20.       3.875],24,7,418,6155,06155.csv,1.5136482266426952,,,1.5438658472222222,95.0228996984546,116
discharge,[2008.       5.      15.      15.      10.      59.437],24,7,422,6159,06159.csv,1.5136050185229033,,,1.5435116590701565,95.15174380751873,117
discharge,[2008.      5.     15.     19.     56.     47.39],24,7,426,6163,06163.csv,1.5139470614867965,,,1.543997094128383,95.14971875906028,118
discharge,[2008.       5.      16.      16.      54.      59.812],24,7,430,6167,06167.csv,1.5339599193158786,,,1.5637320925815639,96.41435248249613,119
discharge,[2008.       5.      16.      21.      37.      39.671],24,7,432,6169,06169.csv,1.5391372798653098,,,1.5637472653809525,94.73834813957215,120
discharge,[2.0080e+03 5.0000e+00 1.7000e+01 2.0000e+00 3.2000e+01 1.3968e+01],24,7,436,6173,06173.csv,1.5236247972838737,,,1.5538253027156548,94.75286739500568,121
discharge,[2008.       5.      17.       7.      25.      19.906],24,7,440,6177,06177.csv,1.5135813035589147,,,1.543840031621795,94.69470536488268,122
discharge,[2008.      5.     17.     12.     21.     15.89],24,7,444,6181,06181.csv,1.5077850749847914,,,1.5379325351911393,94.92914079785533,123
discharge,[2008.       5.      17.      17.      15.      37.281],24,7,448,6185,06185.csv,1.5031960676037333,,,1.5334750394069308,95.03924375942087,124
discharge,[2008.       5.      17.      22.      10.      51.218],24,7,452,6189,06189.csv,1.4978220596995881,,,1.5279346961226177,95.13266116788938,125
discharge,[2008.       5.      18.       3.       5.      19.265],24,7,456,6193,06193.csv,1.492848534633516,,,1.523221353357605,95.12267829500352,126
discharge,[2008.       5.      18.       8.       0.      50.421],24,7,460,6197,06197.csv,1.492414389867026,,,1.5179091754940668,95.11048478610286,127
discharge,[2008.       5.      18.      12.      44.      48.437],24,7,464,6201,06201.csv,1.487482776538081,,,1.517824130952381,95.22833795099557,128
discharge,[2008.       5.      18.      17.      36.      29.734],24,7,468,6205,06205.csv,1.482535148640411,,,1.5129507382352514,95.17510746736177,129
discharge,[2008.       5.      18.      22.      31.      45.515],24,7,472,6209,06209.csv,1.4827874322228984,,,1.507924637406804,95.11555472644072,130
discharge,[2008.       5.      19.       3.      27.       7.765],24,7,476,6213,06213.csv,1.476971179775059,,,1.507769310053746,95.40926861399693,131
discharge,[2008.       5.      19.      15.      34.      33.625],24,7,480,6217,06217.csv,1.4819015554137276,,,1.5126182643881672,95.8317796437624,132
discharge,[2008.       5.      19.      20.      59.      48.437],24,7,482,6219,06219.csv,1.4981366198874824,,,1.5231562499999998,95.74485904855473,133
discharge,[2.0080e+03 5.0000e+00 2.0000e+01 1.0000e+00 1.6000e+01 4.2609e+01],24,7,484,6221,06221.csv,1.4820775214392872,,,1.512642849974567,94.76474007032286,134
discharge,[2008.       5.      20.       6.      12.       6.265],24,7,488,6225,06225.csv,1.4771155312812152,,,1.5077928472341657,95.12681947014644,135
discharge,[2008.       5.      20.      11.       7.      23.453],24,7,492,6229,06229.csv,1.4720772783056488,,,1.5024862127007987,95.16156530077411,136
discharge,[2008.       5.      20.      15.      57.      27.312],24,7,496,6233,06233.csv,1.472248013656454,,,1.497571562758533,95.10339661285005,137
discharge,[2008.       5.      20.      20.      50.      39.015],24,7,500,6237,06237.csv,1.4670106672274665,,,1.4976783836427012,95.41260106222083,138
discharge,[2.0080e+03 5.0000e+00 2.1000e+01 1.0000e+00 3.9000e+01 3.8968e+01],24,7,504,6241,06241.csv,1.4617672495335379,,,1.4925345499278686,95.06557911389892,139
discharge,[2008.       5.      21.       6.      24.      27.281],24,7,508,6245,06245.csv,1.4566952670489708,,,1.487056822954678,95.07349756677732,140
discharge,[2008.       5.      21.      11.      18.       6.015],24,7,512,6249,06249.csv,1.451354972758956,,,1.4821168643777414,95.1528753811793,141
discharge,[2008.       5.      21.      16.      10.      21.203],24,7,516,6253,06253.csv,1.451615926257375,,,1.4821007748622077,95.46095908381439,142
discharge,[2.008e+03 5.000e+00 2.100e+01 2.100e+01 2.000e+00 9.781e+00],24,7,520,6257,06257.csv,1.4468161332173683,,,1.477523782321782,95.16882250481487,143
discharge,[2.0080e+03 5.0000e+00 2.2000e+01 1.0000e+00 4.2000e+01 5.9218e+01],24,7,524,6261,06261.csv,1.4467570607768785,,,1.4774838273267323,95.39087028468124,144
discharge,[2008.       5.      22.       6.      32.      40.921],24,7,528,6265,06265.csv,1.4413797481446793,,,1.4719338414922734,95.12807238957626,145
discharge,[2008.       5.      22.      11.      23.      22.187],24,7,532,6269,06269.csv,1.4362456252208178,,,1.4666910750811255,95.09612967490516,146
discharge,[2008.      5.     22.     16.     17.     58.89],24,7,536,6273,06273.csv,1.4368154153924828,,,1.4673300177419055,95.57936652664965,147
discharge,[2008.       5.      22.      20.      59.      50.203],24,7,540,6277,06277.csv,1.4362945145860047,,,1.4669192601240308,95.32368055249822,148
discharge,[2008.       5.      23.      12.      13.      16.359],24,7,544,6281,06281.csv,1.4418575315878015,,,1.4724199333397716,96.05244440027174,149
discharge,[2008.       5.      23.      20.      14.      29.875],24,7,547,6284,06284.csv,1.4672063484781797,,,1.4923074133295078,96.63590092455564,150
discharge,[2.0080e+03 5.0000e+00 2.4000e+01 1.0000e+00 9.0000e+00 2.1562e+01],24,7,551,6288,06288.csv,1.4518640367848885,,,1.4821973141639162,94.68449663776589,151
discharge,[2008.       5.      24.       6.       0.      20.156],24,7,555,6292,06292.csv,1.4471379752748499,,,1.4722658539738778,94.76948139463475,152
discharge,[2008.       5.      24.      10.      42.      50.484],24,7,559,6296,06296.csv,1.441790586562399,,,1.4671439156865338,95.00043719684514,153
discharge,[2008.       5.      24.      15.      31.      10.593],24,7,563,6300,06300.csv,1.431630947911111,,,1.462483545637873,95.2092224815567,154
discharge,[2008.       5.      24.      20.      21.      13.437],24,7,567,6304,06304.csv,1.4318084249673686,,,1.4623714039082687,95.54905095685517,155
discharge,[2.0080e+03 5.0000e+00 2.5000e+01 1.0000e+00 6.0000e+00 4.9828e+01],24,7,571,6308,06308.csv,1.4262562585106868,,,1.4567414879803702,95.02130637797643,156
discharge,[2008.      5.     25.      5.     57.     17.89],24,7,575,6312,06312.csv,1.4260877528924913,,,1.4515944579733335,95.23030024077075,157
discharge,[2008.       5.      25.      10.      51.      37.015],24,7,579,6316,06316.csv,1.4212633510031694,,,1.4518478692560388,95.64054778319844,158
discharge,[2008.      5.     25.     15.     37.      8.89],24,7,583,6320,06320.csv,1.4163272748795108,,,1.4470444788257153,95.17709184114881,159
discharge,[2008.       5.      25.      20.      23.       4.453],24,7,587,6324,06324.csv,1.4165781829175994,,,1.4472189951834455,95.56936299230757,160
discharge,[2.008e+03 5.000e+00 2.600e+01 1.000e+00 1.300e+01 2.796e+00],24,7,591,6328,06328.csv,1.4108401729425177,,,1.4415859630173375,95.1401183211236,161
discharge,[2.008e+03 5.000e+00 2.600e+01 6.000e+00 1.000e+00 8.171e+00],24,7,595,6332,06332.csv,1.4109949628347804,,,1.4417948717403055,95.55396478176695,162
discharge,[2008.       5.      26.      10.      44.      38.468],24,7,599,6336,06336.csv,1.4061714290398801,,,1.4369629761223341,95.37006187464614,163
discharge,[2008.       5.      26.      15.      30.      43.968],24,7,603,6340,06340.csv,1.4063358479692922,,,1.4369614085634117,95.50277880899198,164
discharge,[2008.       5.      26.      20.      21.       4.921],24,7,607,6344,06344.csv,1.4004552399066514,,,1.4312754936363636,95.24587883499484,165
discharge,[2008.       5.      27.      15.      52.      41.359],24,7,611,6348,06348.csv,1.4217865046055154,,,1.4522309837673377,96.8828963138894,166
discharge,[2008.       5.      27.      20.      45.      42.125],24,7,613,6350,06350.csv,1.4324552720625434,,,1.4624552598166667,95.62251809054732,167
discharge,[2008.       7.       7.      15.      15.      28.875],24,18,2,6355,06355.csv,1.8550045207910817,,,1.8551763912011232,43.341834878784304,1
discharge,[2008.       7.       7.      21.      53.       6.125],24,18,6,6359,06359.csv,1.8431955317089987,,,1.8440774664050028,92.50681452514712,2
discharge,[2.008e+03 7.000e+00 8.000e+00 2.000e+00 5.600e+01 8.453e+00],24,18,10,6363,06363.csv,1.8396018424355423,,,1.8405001084536001,92.58884278949677,3
discharge,[2008.       7.       8.       7.      58.      55.953],24,18,14,6367,06367.csv,1.8306736044962053,,,1.8317537409564943,92.84950351105023,4
discharge,[2008.       7.       8.      18.      57.      48.968],24,18,17,6370,06370.csv,1.8327002069419656,,,1.8333766729673573,93.66870779546895,5
discharge,[2008.       7.       8.      22.      57.      17.203],24,18,19,6372,06372.csv,1.8285288846046388,,,1.8295230670085463,93.62833654942642,6
discharge,[2.0080e+03 7.0000e+00 9.0000e+00 2.0000e+00 5.6000e+01 4.1281e+01],24,18,21,6374,06374.csv,1.8212011895697924,,,1.8169186502413792,93.01602120380615,7
discharge,[2008.       7.       9.       6.      55.      54.875],24,18,23,6376,06376.csv,1.8151700106433282,,,1.8105878429951687,93.59707364351073,8
discharge,[2008.       7.       9.      11.      26.      41.906],24,18,26,6379,06379.csv,1.8042980520967649,,,1.8055629240545805,93.68546406131614,9
discharge,[2008.       7.      10.      16.      34.      39.859],24,18,29,6382,06382.csv,1.8231002302844226,,,1.824021893971493,94.92751489236123,10
discharge,[2008.       7.      10.      20.      33.      58.031],24,18,31,6384,06384.csv,1.8121253520255494,,,1.8135270856499996,93.63674483397703,11
discharge,[2008.       7.      11.       0.      30.      25.484],24,18,33,6386,06386.csv,1.8046916382117766,,,1.8007374493623471,93.97840461844169,12
discharge,[2008.       7.      11.       4.      28.      49.531],24,18,35,6388,06388.csv,1.790844349786295,,,1.7872611899560877,93.6021659329146,13
discharge,[2008.       7.      11.       8.      59.       8.656],24,18,38,6391,06391.csv,1.783470722841926,,,1.7797682322687143,94.12566180501112,14
discharge,[2008.      7.     11.     14.     27.      5.64],24,18,41,6394,06394.csv,1.7809386125310702,,,1.7824664558611107,94.55438732909926,15
discharge,[2008.       7.      11.      18.      25.      27.593],24,18,43,6396,06396.csv,1.771209039672698,,,1.7731242865817192,94.15944610531827,16
discharge,[2008.       7.      11.      22.      22.       5.406],24,18,45,6398,06398.csv,1.7686303996707076,,,1.765224820530769,94.14518116487046,17
discharge,[2.0080e+03 7.0000e+00 1.2000e+01 2.0000e+00 1.8000e+01 1.1125e+01],24,18,47,6400,06400.csv,1.7536304801917124,,,1.7509273331785347,94.65150702421967,18
discharge,[2008.       7.      12.       6.      45.      43.859],24,18,50,6403,06403.csv,1.7462197416415093,,,1.7434707069984376,94.52270082624426,19
discharge,[2008.       7.      12.      11.      15.      36.812],24,18,53,6406,06406.csv,1.7376647337053737,,,1.7405320088117764,94.66227259826883,20
discharge,[2008.       7.      12.      15.      13.      28.609],24,18,55,6408,06408.csv,1.7315166735475835,,,1.7284688010417992,94.50666994518306,21
discharge,[2008.       7.      12.      18.      52.      45.109],24,18,57,6410,06410.csv,1.7085949894470602,,,1.7124371027515926,95.1277711420153,22
discharge,[2008.       7.      12.      22.      50.      29.984],24,18,59,6412,06412.csv,1.711469957068211,,,1.7088410771468379,94.72495436934184,23
discharge,[2008.       7.      13.       3.      19.       5.703],24,18,62,6415,06415.csv,1.7075021373272627,,,1.705078234729234,94.83150748095034,24
discharge,[2008.     7.    14.    13.     8.    20.5],24,18,65,6418,06418.csv,1.7492382064360228,,,1.74568146767183,98.24451812441863,25
discharge,[2008.       7.      14.      17.       3.      45.625],24,18,67,6420,06420.csv,1.7327697147429955,,,1.7350865936795692,94.57271304978305,26
discharge,[2008.       7.      14.      20.      57.      32.609],24,18,69,6422,06422.csv,1.7222313328292376,,,1.7193836041363633,94.60862275620754,27
discharge,[2008.       7.      15.       0.      49.      58.484],24,18,71,6424,06424.csv,1.711846298984729,,,1.7091295479669568,95.0212106543775,28
discharge,[2008.      7.     15.      5.     14.     47.25],24,18,74,6427,06427.csv,1.699267835126687,,,1.7032150148137795,95.17796567600602,29
discharge,[2008.       7.      15.       9.      43.      28.937],24,18,77,6430,06430.csv,1.6940366439243106,,,1.6919651098233994,94.85675072256785,30
discharge,[2008.      7.     15.     13.     36.     47.89],24,18,79,6432,06432.csv,1.6819027078768087,,,1.6799450120077775,94.84638266358387,31
discharge,[2008.       7.      15.      17.      29.      47.765],24,18,81,6434,06434.csv,1.6769770618433686,,,1.6748212281832586,95.56582301083814,32
discharge,[2008.      7.     15.     21.     21.     30.39],24,18,83,6436,06436.csv,1.6655229306478936,,,1.6635455120157656,95.37022672388696,33
discharge,[2.008e+03 7.000e+00 1.600e+01 1.000e+00 4.500e+01 1.339e+01],24,18,86,6439,06439.csv,1.6571924575832084,,,1.655925733360452,95.28021432328046,34
discharge,[2008.      7.     16.      6.     12.     34.39],24,18,89,6442,06442.csv,1.6482241555294048,,,1.6526925915015223,95.59303010971202,35
discharge,[2008.       7.      16.      10.       5.      40.718],24,18,91,6444,06444.csv,1.6387701497987262,,,1.6434003200662315,95.45438810034818,36
discharge,[2008.       7.      16.      13.      57.      42.468],24,18,93,6446,06446.csv,1.6276486907262062,,,1.6261969768342943,95.26427038997612,37
discharge,[2008.       7.      16.      17.      51.      36.078],24,18,95,6448,06448.csv,1.62215370227252,,,1.6269523876666663,95.60632200864467,38
discharge,[2008.       7.      16.      22.      13.      57.593],24,18,98,6451,06451.csv,1.6140066510467586,,,1.6190998845314686,95.89278045983974,39
discharge,[2008.       7.      18.      17.      28.      12.125],24,18,101,6454,06454.csv,1.6760516154424623,,,1.6795798766878858,99.84857984828513,40
discharge,[2008.       7.      18.      21.      19.      44.421],24,18,103,6456,06456.csv,1.649300642552199,,,1.6475141239254083,94.52086072395679,41
discharge,[2.008e+03 7.000e+00 1.900e+01 1.000e+00 1.000e+01 7.046e+00],24,18,105,6458,06458.csv,1.63238299185809,,,1.6372110557027875,95.05613095631594,42
discharge,[2.008e+03 7.000e+00 1.900e+01 5.000e+00 1.000e+00 4.953e+00],24,18,107,6460,06460.csv,1.6164159719025777,,,1.621620711262159,95.43944269092181,43
discharge,[2008.       7.      19.       9.      25.      29.875],24,18,110,6463,06463.csv,1.6109028378249377,,,1.6099939954283156,95.37132202382568,44
discharge,[2.008e+03 7.000e+00 1.900e+01 1.300e+01 5.300e+01 7.500e-01],24,18,113,6466,06466.csv,1.5954638693695657,,,1.6005845427697554,96.00810681611938,45
discharge,[2008.       7.      29.      18.      34.      27.281],24,18,116,6469,06469.csv,1.726707440085764,,,1.7299904739756364,86.05953768379578,46
discharge,[2008.     7.    29.    22.    21.    53.5],24,18,118,6471,06471.csv,1.7165673917429753,,,1.7140863419835939,94.74062747463292,47
discharge,[2.0080e+03 7.0000e+00 3.0000e+01 2.0000e+00 9.0000e+00 4.8828e+01],24,18,120,6473,06473.csv,1.6958235570934848,,,1.6933818515254235,94.49016995309687,48
discharge,[2008.       7.      30.       5.      57.       2.328],24,18,122,6475,06475.csv,1.6777783190792557,,,1.6756255526143455,95.02898882556181,49
